id_result,match_date,stage,id_sport,id_subdiscipline,id_athlete,id_team,id_country,id_venue,participant_type,result,result_type,result_WLT,start_order,result_IRM,bib,ranking,qualification_mark,result_diff
SALMILCA7PREL000600_ANDRE Filipe,2024-08-03,Opening Series - Race 6,SAL,209,1917777,N/A,ANG,MAM,Person,40,POINTS,,,,,40.0,,
SALMILCA7PREL000600_BADAWY Aly,2024-08-03,Opening Series - Race 6,SAL,209,1892075,N/A,EGY,MAM,Person,41,POINTS,,,,,41.0,,
SALMILCA7PREL000600_RATULU Viliame,2024-08-03,Opening Series - Race 6,SAL,209,1562117,N/A,FIJ,MAM,Person,42,POINTS,,,,,42.0,,
SALMILCA7PREL000600_TAPPER Kaarle,2024-08-03,Opening Series - Race 6,SAL,209,1909114,N/A,FIN,MAM,Person,44,IRM_POINTS,,,DNC,,,,
SALMILCA7PREL000700_HA Jeemin,2024-08-04,Opening Series - Race 7,SAL,209,1902253,N/A,KOR,MAM,Person,1,POINTS,,,,,1.0,,
SALMILCA7PREL000700_DUKIC Milivoj,2024-08-04,Opening Series - Race 7,SAL,209,1940949,N/A,MNE,MAM,Person,2,POINTS,,,,,2.0,,
SALMILCA7PREL000700_KONTIDES Pavlos,2024-08-04,Opening Series - Race 7,SAL,209,1905347,N/A,CYP,MAM,Person,3,POINTS,,,,,3.0,,
SALMILCA7PREL000700_BOS Duko,2024-08-04,Opening Series - Race 7,SAL,209,1970524,N/A,NED,MAM,Person,4,POINTS,,,,,4.0,,
SALMILCA7PREL000700_CHIAVARINI Lorenzo Brando,2024-08-04,Opening Series - Race 7,SAL,209,1899642,N/A,ITA,MAM,Person,5,POINTS,,,,,5.0,,
SALMILCA7PREL000700_TOMASGAARD Hermann,2024-08-04,Opening Series - Race 7,SAL,209,1878600,N/A,NOR,MAM,Person,6,POINTS,,,,,6.0,,
SALMILCA7PREL000700_SARAVANAN Vishnu,2024-08-04,Opening Series - Race 7,SAL,209,1537402,N/A,IND,MAM,Person,7,POINTS,,,,,7.0,,
SALMILCA7PREL000700_VADNAI Jonatan,2024-08-04,Opening Series - Race 7,SAL,209,1943037,N/A,HUN,MAM,Person,8,POINTS,,,,,8.0,,
SALMILCA7PREL000700_RAMMO KarlMartin,2024-08-04,Opening Series - Race 7,SAL,209,1909954,N/A,EST,MAM,Person,9,POINTS,,,,,9.0,,
SALMILCA7PREL000700_WEARN Matt,2024-08-04,Opening Series - Race 7,SAL,209,1945990,N/A,AUS,MAM,Person,10,POINTS,,,,,10.0,,
SALMILCA7PREL000700_FERNANDEZ GAMBOA Pedro Luis,2024-08-04,Opening Series - Race 7,SAL,209,1537187,N/A,PUR,MAM,Person,11,POINTS,,,,,11.0,,
SALMILCA7PREL000700_PESCHIERA Stefano,2024-08-04,Opening Series - Race 7,SAL,209,1944316,N/A,PER,MAM,Person,12,POINTS,,,,,12.0,,
SALMILCA7PREL000700_LYNCH Finn,2024-08-04,Opening Series - Race 7,SAL,209,1931894,N/A,IRL,MAM,Person,13,POINTS,,,,,13.0,,
SALMILCA7PREL000700_ZELKO Zan Luka,2024-08-04,Opening Series - Race 7,SAL,209,1981581,N/A,SLO,MAM,Person,14,POINTS,,,,,14.0,,
SALMILCA7PREL000700_HALLIDAY Nicholas,2024-08-04,Opening Series - Race 7,SAL,209,1961706,N/A,HKG,MAM,Person,15,POINTS,,,,,15.0,,
SALMILCA7PREL000700_BERNAZ JeanBaptiste,2024-08-04,Opening Series - Race 7,SAL,209,1559542,N/A,FRA,MAM,Person,16,POINTS,,,,,16.0,,
SALMILCA7PREL000700_KRASODOMSKI Michal,2024-08-04,Opening Series - Race 7,SAL,209,1932442,N/A,POL,MAM,Person,17,POINTS,,,,,17.0,,
SALMILCA7PREL000700_SEGUEL LACAMARA Clemente,2024-08-04,Opening Series - Race 7,SAL,209,1938449,N/A,CHI,MAM,Person,18,POINTS,,,,,18.0,,
SALMILCA7PREL000700_ARATHOON PACAS Enrique Jose,2024-08-04,Opening Series - Race 7,SAL,209,1571426,N/A,ESA,MAM,Person,19,POINTS,,,,,19.0,,
SALMILCA7PREL000700_VERED VILENCHIK Omer,2024-08-04,Opening Series - Race 7,SAL,209,1931493,N/A,ISR,MAM,Person,20,POINTS,,,,,20.0,,
SALMILCA7PREL000700_ROMANYK Arthit Mikhail,2024-08-04,Opening Series - Race 7,SAL,209,1931374,N/A,THA,MAM,Person,21,POINTS,,,,,21.0,,
SALMILCA7PREL000700_MOHD AFENDY Khairulnizam,2024-08-04,Opening Series - Race 7,SAL,209,1552005,N/A,MAS,MAM,Person,22,POINTS,,,,,22.0,,
SALMILCA7PREL000700_van AANHOLT Just,2024-08-04,Opening Series - Race 7,SAL,209,1540693,N/A,ARU,MAM,Person,23,POINTS,,,,,23.0,,
SALMILCA7PREL000700_GUARAGNA RIGONAT Francisco,2024-08-04,Opening Series - Race 7,SAL,209,1889113,N/A,ARG,MAM,Person,24,POINTS,,,,,24.0,,
SALMILCA7PREL000700_FONTES Bruno,2024-08-04,Opening Series - Race 7,SAL,209,1961043,N/A,BRA,MAM,Person,25,POINTS,,,,,25.0,,
SALMILCA7PREL000700_LETTSOME Thad,2024-08-04,Opening Series - Race 7,SAL,209,1571490,N/A,IVB,MAM,Person,26,POINTS,,,,,26.0,,
SALMILCA7PREL000700_CHEVRIER Luc,2024-08-04,Opening Series - Race 7,SAL,209,1537185,N/A,LCA,MAM,Person,27,POINTS,,,,,27.0,,
SALMILCA7PREL000700_JURISIC Filip,2024-08-04,Opening Series - Race 7,SAL,209,1554860,N/A,CRO,MAM,Person,28,POINTS,,,,,28.0,,
SALMILCA7PREL000700_BADAWY Aly,2024-08-04,Opening Series - Race 7,SAL,209,1892075,N/A,EGY,MAM,Person,29,POINTS,,,,,29.0,,
SALMILCA7PREL000700_ANDRE Filipe,2024-08-04,Opening Series - Race 7,SAL,209,1917777,N/A,ANG,MAM,Person,30,POINTS,,,,,30.0,,
SALMILCA7PREL000700_LEILUA Eroni Tui,2024-08-04,Opening Series - Race 7,SAL,209,1961735,N/A,SAM,MAM,Person,31,POINTS,,,,,31.0,,
SALMILCA7PREL000700_RATULU Viliame,2024-08-04,Opening Series - Race 7,SAL,209,1562117,N/A,FIJ,MAM,Person,32,POINTS,,,,,32.0,,
SALMILCA7PREL000700_LUNDGAARD SCHUBERT Johan,2024-08-04,Opening Series - Race 7,SAL,209,1895120,N/A,DEN,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_BLANCO Joaquin,2024-08-04,Opening Series - Race 7,SAL,209,1959269,N/A,ESP,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_BECKETT Michael,2024-08-04,Opening Series - Race 7,SAL,209,1899731,N/A,GBR,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_BUHL Philipp,2024-08-04,Opening Series - Race 7,SAL,209,1891955,N/A,GER,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_MAEGLI Juan I,2024-08-04,Opening Series - Race 7,SAL,209,1953917,N/A,GUA,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_SAUNDERS Thomas,2024-08-04,Opening Series - Race 7,SAL,209,1918850,N/A,NZL,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_MARQUES Eduardo,2024-08-04,Opening Series - Race 7,SAL,209,1932892,N/A,POR,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_LO Ryan,2024-08-04,Opening Series - Race 7,SAL,209,1535853,N/A,SGP,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_CITAK Yigit Yalcin,2024-08-04,Opening Series - Race 7,SAL,209,1567045,N/A,TUR,MAM,Person,44,IRM_POINTS,,,BFD,,,,
SALMILCA7PREL000700_de SMET William,2024-08-04,Opening Series - Race 7,SAL,209,1903265,N/A,BEL,MAM,Person,44,IRM_POINTS,,,RET,,,,
SALMILCA7PREL000700_TAPPER Kaarle,2024-08-04,Opening Series - Race 7,SAL,209,1909114,N/A,FIN,MAM,Person,44,IRM_POINTS,,,DNC,,,,
SALMILCA7PREL000800_BUHL Philipp,2024-08-05,Opening Series - Race 8,SAL,209,1891955,N/A,GER,MAM,Person,1,POINTS,,,,,1.0,,
SALMILCA7PREL000800_TOMASGAARD Hermann,2024-08-05,Opening Series - Race 8,SAL,209,1878600,N/A,NOR,MAM,Person,2,POINTS,,,,,2.0,,
SALMILCA7PREL000800_MARQUES Eduardo,2024-08-05,Opening Series - Race 8,SAL,209,1932892,N/A,POR,MAM,Person,3,POINTS,,,,,3.0,,
SALMILCA7PREL000800_PESCHIERA Stefano,2024-08-05,Opening Series - Race 8,SAL,209,1944316,N/A,PER,MAM,Person,4,POINTS,,,,,4.0,,
SALMILCA7PREL000800_BLANCO Joaquin,2024-08-05,Opening Series - Race 8,SAL,209,1959269,N/A,ESP,MAM,Person,5,POINTS,,,,,5.0,,
SALMILCA7PREL000800_FONTES Bruno,2024-08-05,Opening Series - Race 8,SAL,209,1961043,N/A,BRA,MAM,Person,6,POINTS,,,,,6.0,,
SALMILCA7PREL000800_KONTIDES Pavlos,2024-08-05,Opening Series - Race 8,SAL,209,1905347,N/A,CYP,MAM,Person,7,POINTS,,,,,7.0,,
SALMILCA7PREL000800_BECKETT Michael,2024-08-05,Opening Series - Race 8,SAL,209,1899731,N/A,GBR,MAM,Person,8,POINTS,,,,,8.0,,
SALMILCA7PREL000800_SEGUEL LACAMARA Clemente,2024-08-05,Opening Series - Race 8,SAL,209,1938449,N/A,CHI,MAM,Person,9,POINTS,,,,,9.0,,
SALMILCA7PREL000800_WEARN Matt,2024-08-05,Opening Series - Race 8,SAL,209,1945990,N/A,AUS,MAM,Person,10,POINTS,,,,,10.0,,
SALMILCA7PREL000800_LYNCH Finn,2024-08-05,Opening Series - Race 8,SAL,209,1931894,N/A,IRL,MAM,Person,11,POINTS,,,,,11.0,,
SALMILCA7PREL000800_VADNAI Jonatan,2024-08-05,Opening Series - Race 8,SAL,209,1943037,N/A,HUN,MAM,Person,12,POINTS,,,,,12.0,,
SALMILCA7PREL000800_SAUNDERS Thomas,2024-08-05,Opening Series - Race 8,SAL,209,1918850,N/A,NZL,MAM,Person,13,POINTS,,,,,13.0,,
SALMILCA7PREL000800_JURISIC Filip,2024-08-05,Opening Series - Race 8,SAL,209,1554860,N/A,CRO,MAM,Person,14,POINTS,,,,,14.0,,
SALMILCA7PREL000800_MAEGLI Juan I,2024-08-05,Opening Series - Race 8,SAL,209,1953917,N/A,GUA,MAM,Person,15,POINTS,,,,,15.0,,
SALMILCA7PREL000800_ZELKO Zan Luka,2024-08-05,Opening Series - Race 8,SAL,209,1981581,N/A,SLO,MAM,Person,16,POINTS,,,,,16.0,,
SALMILCA7PREL000800_ARATHOON PACAS Enrique Jose,2024-08-05,Opening Series - Race 8,SAL,209,1571426,N/A,ESA,MAM,Person,17,POINTS,,,,,17.0,,
SALMILCA7PREL000800_de SMET William,2024-08-05,Opening Series - Race 8,SAL,209,1903265,N/A,BEL,MAM,Person,18,POINTS,,,,,18.0,,
SALMILCA7PREL000800_CHIAVARINI Lorenzo Brando,2024-08-05,Opening Series - Race 8,SAL,209,1899642,N/A,ITA,MAM,Person,19,POINTS,,,,,19.0,,
SALMILCA7PREL000800_CITAK Yigit Yalcin,2024-08-05,Opening Series - Race 8,SAL,209,1567045,N/A,TUR,MAM,Person,20,POINTS,,,,,20.0,,
SALMILCA7PREL000800_LUNDGAARD SCHUBERT Johan,2024-08-05,Opening Series - Race 8,SAL,209,1895120,N/A,DEN,MAM,Person,21,POINTS,,,,,21.0,,
SALMILCA7PREL000800_HA Jeemin,2024-08-05,Opening Series - Race 8,SAL,209,1902253,N/A,KOR,MAM,Person,22,POINTS,,,,,22.0,,
SALMILCA7PREL000800_GUARAGNA RIGONAT Francisco,2024-08-05,Opening Series - Race 8,SAL,209,1889113,N/A,ARG,MAM,Person,23,POINTS,,,,,23.0,,
SALMILCA7PREL000800_SARAVANAN Vishnu,2024-08-05,Opening Series - Race 8,SAL,209,1537402,N/A,IND,MAM,Person,24,POINTS,,,,,24.0,,
SALMILCA7PREL000800_VERED VILENCHIK Omer,2024-08-05,Opening Series - Race 8,SAL,209,1931493,N/A,ISR,MAM,Person,25,POINTS,,,,,25.0,,
SALMILCA7PREL000800_DUKIC Milivoj,2024-08-05,Opening Series - Race 8,SAL,209,1940949,N/A,MNE,MAM,Person,26,POINTS,,,,,26.0,,
SALMILCA7PREL000800_LO Ryan,2024-08-05,Opening Series - Race 8,SAL,209,1535853,N/A,SGP,MAM,Person,27,POINTS,,,,,27.0,,
SALMILCA7PREL000800_BOS Duko,2024-08-05,Opening Series - Race 8,SAL,209,1970524,N/A,NED,MAM,Person,28,POINTS,,,,,28.0,,
SALMILCA7PREL000800_CHEVRIER Luc,2024-08-05,Opening Series - Race 8,SAL,209,1537185,N/A,LCA,MAM,Person,29,POINTS,,,,,29.0,,
SALMILCA7PREL000800_BERNAZ JeanBaptiste,2024-08-05,Opening Series - Race 8,SAL,209,1559542,N/A,FRA,MAM,Person,30,POINTS,,,,,30.0,,
SALMILCA7PREL000800_FERNANDEZ GAMBOA Pedro Luis,2024-08-05,Opening Series - Race 8,SAL,209,1537187,N/A,PUR,MAM,Person,31,POINTS,,,,,31.0,,
SALMILCA7PREL000800_HALLIDAY Nicholas,2024-08-05,Opening Series - Race 8,SAL,209,1961706,N/A,HKG,MAM,Person,32,POINTS,,,,,32.0,,
SALMILCA7PREL000800_RAMMO KarlMartin,2024-08-05,Opening Series - Race 8,SAL,209,1909954,N/A,EST,MAM,Person,33,POINTS,,,,,33.0,,
SALMILCA7PREL000800_MOHD AFENDY Khairulnizam,2024-08-05,Opening Series - Race 8,SAL,209,1552005,N/A,MAS,MAM,Person,34,POINTS,,,,,34.0,,
SALMILCA7PREL000800_ROMANYK Arthit Mikhail,2024-08-05,Opening Series - Race 8,SAL,209,1931374,N/A,THA,MAM,Person,35,POINTS,,,,,35.0,,
SALMILCA7PREL000800_van AANHOLT Just,2024-08-05,Opening Series - Race 8,SAL,209,1540693,N/A,ARU,MAM,Person,36,POINTS,,,,,36.0,,
SALMILCA7PREL000800_LETTSOME Thad,2024-08-05,Opening Series - Race 8,SAL,209,1571490,N/A,IVB,MAM,Person,37,POINTS,,,,,37.0,,
SALMILCA7PREL000800_BADAWY Aly,2024-08-05,Opening Series - Race 8,SAL,209,1892075,N/A,EGY,MAM,Person,39,POINTS,,,,,38.0,,
SALMILCA7PREL000800_LEILUA Eroni Tui,2024-08-05,Opening Series - Race 8,SAL,209,1961735,N/A,SAM,MAM,Person,40,POINTS,,,,,39.0,,
SALMILCA7PREL000800_KRASODOMSKI Michal,2024-08-05,Opening Series - Race 8,SAL,209,1932442,N/A,POL,MAM,Person,40.2,IRM_POINTS,,,DPI,,40.0,,
SALMILCA7PREL000800_RATULU Viliame,2024-08-05,Opening Series - Race 8,SAL,209,1562117,N/A,FIJ,MAM,Person,42,POINTS,,,,,41.0,,
SALMILCA7PREL000800_ANDRE Filipe,2024-08-05,Opening Series - Race 8,SAL,209,1917777,N/A,ANG,MAM,Person,43.2,IRM_POINTS,,,DPI,,42.0,,
SALMILCA7PREL000800_TAPPER Kaarle,2024-08-05,Opening Series - Race 8,SAL,209,1909114,N/A,FIN,MAM,Person,44,IRM_POINTS,,,DNC,,,,
SALMILCA7FNL000100_WEARN Matt,2024-08-07,Medal Race,SAL,209,1945990,N/A,AUS,MAM,Person,2,POINTS,,,,,1.0,,
SALMILCA7FNL000100_KONTIDES Pavlos,2024-08-07,Medal Race,SAL,209,1905347,N/A,CYP,MAM,Person,4,POINTS,,,,,2.0,,
SALMILCA7FNL000100_VADNAI Jonatan,2024-08-07,Medal Race,SAL,209,1943037,N/A,HUN,MAM,Person,6,POINTS,,,,,3.0,,
SALMILCA7FNL000100_TOMASGAARD Hermann,2024-08-07,Medal Race,SAL,209,1878600,N/A,NOR,MAM,Person,8,POINTS,,,,,4.0,,
SALMILCA7FNL000100_SAUNDERS Thomas,2024-08-07,Medal Race,SAL,209,1918850,N/A,NZL,MAM,Person,10,POINTS,,,,,5.0,,
SALMILCA7FNL000100_SEGUEL LACAMARA Clemente,2024-08-07,Medal Race,SAL,209,1938449,N/A,CHI,MAM,Person,12,POINTS,,,,,6.0,,
SALMILCA7FNL000100_CHIAVARINI Lorenzo Brando,2024-08-07,Medal Race,SAL,209,1899642,N/A,ITA,MAM,Person,14,POINTS,,,,,7.0,,
SALMILCA7FNL000100_LYNCH Finn,2024-08-07,Medal Race,SAL,209,1931894,N/A,IRL,MAM,Person,16,POINTS,,,,,8.0,,
SALMILCA7FNL000100_PESCHIERA Stefano,2024-08-07,Medal Race,SAL,209,1944316,N/A,PER,MAM,Person,18,POINTS,,,,,9.0,,
SALMILCA7FNL000100_BECKETT Michael,2024-08-07,Medal Race,SAL,209,1899731,N/A,GBR,MAM,Person,20,POINTS,,,,,10.0,,
SALMILCA7_WEARN Matt,2024-08-07,Final Results,SAL,209,1945990,N/A,AUS,MAM,Person,40,POINTS,,,,,1.0,MR,
SALMILCA7_KONTIDES Pavlos,2024-08-07,Final Results,SAL,209,1905347,N/A,CYP,MAM,Person,56,POINTS,,,,,2.0,MR,
SALMILCA7_PESCHIERA Stefano,2024-08-07,Final Results,SAL,209,1944316,N/A,PER,MAM,Person,80,POINTS,,,,,3.0,MR,
SALMILCA7_VADNAI Jonatan,2024-08-07,Final Results,SAL,209,1943037,N/A,HUN,MAM,Person,84,POINTS,,,,,4.0,MR,
SALMILCA7_TOMASGAARD Hermann,2024-08-07,Final Results,SAL,209,1878600,N/A,NOR,MAM,Person,85,POINTS,,,,,5.0,MR,
SALMILCA7_BECKETT Michael,2024-08-07,Final Results,SAL,209,1899731,N/A,GBR,MAM,Person,87,POINTS,,,,,6.0,MR,
SALMILCA7_SAUNDERS Thomas,2024-08-07,Final Results,SAL,209,1918850,N/A,NZL,MAM,Person,90,POINTS,,,,,7.0,MR,
SALMILCA7_SEGUEL LACAMARA Clemente,2024-08-07,Final Results,SAL,209,1938449,N/A,CHI,MAM,Person,94,POINTS,,,,,8.0,MR,
SALMILCA7_CHIAVARINI Lorenzo Brando,2024-08-07,Final Results,SAL,209,1899642,N/A,ITA,MAM,Person,111,POINTS,,,,,9.0,MR,
SALMILCA7_LYNCH Finn,2024-08-07,Final Results,SAL,209,1931894,N/A,IRL,MAM,Person,115,POINTS,,,,,10.0,MR,
SALMILCA7_MARQUES Eduardo,2024-08-07,Final Results,SAL,209,1932892,N/A,POR,MAM,Person,101,POINTS,,,,,11.0,,
SALMILCA7_BERNAZ JeanBaptiste,2024-08-07,Final Results,SAL,209,1559542,N/A,FRA,MAM,Person,101,POINTS,,,,,12.0,,
SALMILCA7_BUHL Philipp,2024-08-07,Final Results,SAL,209,1891955,N/A,GER,MAM,Person,106,POINTS,,,,,13.0,,
SALMILCA7_DUKIC Milivoj,2024-08-07,Final Results,SAL,209,1940949,N/A,MNE,MAM,Person,106,POINTS,,,,,14.0,,
SALMILCA7_BOS Duko,2024-08-07,Final Results,SAL,209,1970524,N/A,NED,MAM,Person,110,POINTS,,,,,15.0,,
SALMILCA7_MAEGLI Juan I,2024-08-07,Final Results,SAL,209,1953917,N/A,GUA,MAM,Person,111,POINTS,,,,,16.0,,
SALMILCA7_ZELKO Zan Luka,2024-08-07,Final Results,SAL,209,1981581,N/A,SLO,MAM,Person,113,POINTS,,,,,17.0,,
SALMILCA7_SARAVANAN Vishnu,2024-08-07,Final Results,SAL,209,1537402,N/A,IND,MAM,Person,114,POINTS,,,,,18.0,,
SALMILCA7_JURISIC Filip,2024-08-07,Final Results,SAL,209,1554860,N/A,CRO,MAM,Person,115,POINTS,,,,,19.0,,
SALMILCA7_ARATHOON PACAS Enrique Jose,2024-08-07,Final Results,SAL,209,1571426,N/A,ESA,MAM,Person,120,POINTS,,,,,20.0,,
SALMILCA7_BLANCO Joaquin,2024-08-07,Final Results,SAL,209,1959269,N/A,ESP,MAM,Person,121.2,POINTS,,,,,21.0,,
SALMILCA7_de SMET William,2024-08-07,Final Results,SAL,209,1903265,N/A,BEL,MAM,Person,131,POINTS,,,,,22.0,,
SALMILCA7_CITAK Yigit Yalcin,2024-08-07,Final Results,SAL,209,1567045,N/A,TUR,MAM,Person,133,POINTS,,,,,23.0,,
SALMILCA7_HALLIDAY Nicholas,2024-08-07,Final Results,SAL,209,1961706,N/A,HKG,MAM,Person,136,POINTS,,,,,24.0,,
SALMILCA7_LO Ryan,2024-08-07,Final Results,SAL,209,1535853,N/A,SGP,MAM,Person,138,POINTS,,,,,25.0,,
SALMILCA7_HA Jeemin,2024-08-07,Final Results,SAL,209,1902253,N/A,KOR,MAM,Person,140,POINTS,,,,,26.0,,
SALMILCA7_GUARAGNA RIGONAT Francisco,2024-08-07,Final Results,SAL,209,1889113,N/A,ARG,MAM,Person,149,POINTS,,,,,27.0,,
SALMILCA7_FONTES Bruno,2024-08-07,Final Results,SAL,209,1961043,N/A,BRA,MAM,Person,161,POINTS,,,,,28.0,,
SALMILCA7_CHEVRIER Luc,2024-08-07,Final Results,SAL,209,1537185,N/A,LCA,MAM,Person,163,POINTS,,,,,29.0,,
SALMILCA7_VERED VILENCHIK Omer,2024-08-07,Final Results,SAL,209,1931493,N/A,ISR,MAM,Person,166,POINTS,,,,,30.0,,
SALMILCA7_RAMMO KarlMartin,2024-08-07,Final Results,SAL,209,1909954,N/A,EST,MAM,Person,166,POINTS,,,,,31.0,,
SALMILCA7_MOHD AFENDY Khairulnizam,2024-08-07,Final Results,SAL,209,1552005,N/A,MAS,MAM,Person,168,POINTS,,,,,32.0,,
SALMILCA7_van AANHOLT Just,2024-08-07,Final Results,SAL,209,1540693,N/A,ARU,MAM,Person,178,POINTS,,,,,33.0,,
SALMILCA7_FERNANDEZ GAMBOA Pedro Luis,2024-08-07,Final Results,SAL,209,1537187,N/A,PUR,MAM,Person,187,POINTS,,,,,34.0,,
SALMILCA7_ROMANYK Arthit Mikhail,2024-08-07,Final Results,SAL,209,1931374,N/A,THA,MAM,Person,195,POINTS,,,,,35.0,,
SALMILCA7_LUNDGAARD SCHUBERT Johan,2024-08-07,Final Results,SAL,209,1895120,N/A,DEN,MAM,Person,206,POINTS,,,,,36.0,,
SALMILCA7_TAPPER Kaarle,2024-08-07,Final Results,SAL,209,1909114,N/A,FIN,MAM,Person,214,POINTS,,,,,37.0,,
SALMILCA7_LETTSOME Thad,2024-08-07,Final Results,SAL,209,1571490,N/A,IVB,MAM,Person,215,POINTS,,,,,38.0,,
SALMILCA7_ANDRE Filipe,2024-08-07,Final Results,SAL,209,1917777,N/A,ANG,MAM,Person,228,POINTS,,,,,39.0,,
SALMILCA7_KRASODOMSKI Michal,2024-08-07,Final Results,SAL,209,1932442,N/A,POL,MAM,Person,236.2,POINTS,,,,,40.0,,
SALMILCA7_BADAWY Aly,2024-08-07,Final Results,SAL,209,1892075,N/A,EGY,MAM,Person,260,POINTS,,,,,41.0,,
SALMILCA7_LEILUA Eroni Tui,2024-08-07,Final Results,SAL,209,1961735,N/A,SAM,MAM,Person,274,POINTS,,,,,42.0,,
SALMILCA7_RATULU Viliame,2024-08-07,Final Results,SAL,209,1562117,N/A,FIJ,MAM,Person,283,POINTS,,,,,43.0,,
SALMFORMKITEPREL000100_BONTUS Valentin,2024-08-04,Opening Series - Race 1,SAL,208,1566437,N/A,AUT,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEPREL000100_VODISEK Toni,2024-08-04,Opening Series - Race 1,SAL,208,1981549,N/A,SLO,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEPREL000100_LOBO Bruno,2024-08-04,Opening Series - Race 1,SAL,208,1961039,N/A,BRA,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEPREL000100_BAINBRIDGE Connor,2024-08-04,Opening Series - Race 1,SAL,208,1899730,N/A,GBR,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITEPREL000100_MAEDER Maximilian,2024-08-04,Opening Series - Race 1,SAL,208,1535852,N/A,SGP,MAM,Person,5,POINTS,,,,,5.0,,
SALMFORMKITEPREL000100_HUANG Qibin,2024-08-04,Opening Series - Race 1,SAL,208,1961629,N/A,CHN,MAM,Person,6,POINTS,,,,,6.0,,
SALMFORMKITEPREL000100_MAZELLA Axel,2024-08-04,Opening Series - Race 1,SAL,208,1559519,N/A,FRA,MAM,Person,7,POINTS,,,,,7.0,,
SALMFORMKITEPREL000100_MAUS Jannis,2024-08-04,Opening Series - Race 1,SAL,208,1891991,N/A,GER,MAM,Person,8,POINTS,,,,,8.0,,
SALMFORMKITEPREL000100_MARAMENIDIS Kameron Alexandros,2024-08-04,Opening Series - Race 1,SAL,208,1961332,N/A,GRE,MAM,Person,9,POINTS,,,,,9.0,,
SALMFORMKITEPREL000100_PIANOSI Riccardo,2024-08-04,Opening Series - Race 1,SAL,208,1899659,N/A,ITA,MAM,Person,10,POINTS,,,,,10.0,,
SALMFORMKITEPREL000100_TARADIN Denis,2024-08-04,Opening Series - Race 1,SAL,208,1911111,N/A,CYP,MAM,Person,11,POINTS,,,,,11.0,,
SALMFORMKITEPREL000100_WALTONKEIM Lukas,2024-08-04,Opening Series - Race 1,SAL,208,1918842,N/A,NZL,MAM,Person,12,POINTS,,,,,12.0,,
SALMFORMKITEPREL000100_EDEGRAN Markus,2024-08-04,Opening Series - Race 1,SAL,208,1950367,N/A,USA,MAM,Person,13,POINTS,,,,,13.0,,
SALMFORMKITEPREL000100_DOLENC Martin,2024-08-04,Opening Series - Race 1,SAL,208,1888708,N/A,CRO,MAM,Person,14,POINTS,,,,,14.0,,
SALMFORMKITEPREL000100_ZARKA Dor,2024-08-04,Opening Series - Race 1,SAL,208,1927837,N/A,ISR,MAM,Person,15,POINTS,,,,,15.0,,
SALMFORMKITEPREL000100_TYSON Tiger,2024-08-04,Opening Series - Race 1,SAL,208,1555493,N/A,ANT,MAM,Person,16,POINTS,,,,,16.0,,
SALMFORMKITEPREL000100_de FALBAIRE Jean,2024-08-04,Opening Series - Race 1,SAL,208,1913557,N/A,MRI,MAM,Person,17,POINTS,,,,,17.0,,
SALMFORMKITEPREL000100_BOLANOS LOPEZ Victor,2024-08-04,Opening Series - Race 1,SAL,208,1535524,N/A,COL,MAM,Person,18,POINTS,,,,,18.0,,
SALMFORMKITEPREL000100_WESTON Joseph Jonathan,2024-08-04,Opening Series - Race 1,SAL,208,1902461,N/A,THA,MAM,Person,19,POINTS,,,,,19.0,,
SALMFORMKITEPREL000100_ZAKOWSKI Maks,2024-08-04,Opening Series - Race 1,SAL,208,1932482,N/A,POL,MAM,Person,21,IRM_POINTS,,,UFD,,,,
SALMFORMKITEPREL000200_MAEDER Maximilian,2024-08-04,Opening Series - Race 2,SAL,208,1535852,N/A,SGP,MAM,Person,1,POINTS,,,,,1.0,,
SALMFORMKITEPREL000200_BONTUS Valentin,2024-08-04,Opening Series - Race 2,SAL,208,1566437,N/A,AUT,MAM,Person,2,POINTS,,,,,2.0,,
SALMFORMKITEPREL000200_ZARKA Dor,2024-08-04,Opening Series - Race 2,SAL,208,1927837,N/A,ISR,MAM,Person,3,POINTS,,,,,3.0,,
SALMFORMKITEPREL000200_TARADIN Denis,2024-08-04,Opening Series - Race 2,SAL,208,1911111,N/A,CYP,MAM,Person,4,POINTS,,,,,4.0,,
SALMFORMKITEPREL000200_VODISEK Toni,2024-08-04,Opening Series - Race 2,SAL,208,1981549,N/A,SLO,MAM,Person,5,POINTS,,,,,5.0,,
